date,open,high,low,close,volume,closeadj,change,pct_chg,sin_time_id,cos_time_id
2022-02-25,237.21,242.17,233.81,241.57,52621589,241.231,2.28,0.944,-0.9378,0.5
2022-02-28,239.92,246.65,237.07,243.85,46894166,243.508,-9.08,-3.724,-0.5713,0.5
2022-03-01,242.91,243.77,231.32,234.77,40767998,234.441,7.43,3.165,0.2013,0.0
2022-03-02,237.56,244.09,234.15,242.2,38289172,241.9,-5.06,-2.089,0.3944,0.0
2022-03-03,242.615,243.26,234.69,237.14,36290834,236.847,-7.78,-3.281,0.5713,0.0
2022-03-04,233.84,236.8,224.82,229.36,43071781,229.076,-15.84,-6.906,0.7248,0.0
2022-03-07,228.17,230.33,213.3,213.52,44641820,213.256,1.62,0.759,0.9885,0.0
2022-03-08,213.09,223.73,206.5,215.14,55256405,214.874,15.0,6.972,0.9987,0.0
2022-03-09,223.87,232.2,222.47,230.14,48907884,229.855,-3.56,-1.547,0.9681,0.0
2022-03-10,225.31,227.88,218.82,226.58,42162352,226.3,-5.58,-2.463,0.8978,0.0
2022-03-11,230.22,231.45,220.46,221.0,36573292,220.726,-7.7,-3.484,0.7908,0.0
2022-03-14,218.69,222.62,211.59,213.3,38360758,213.036,16.43,7.703,0.2994,0.0
2022-03-15,215.18,230.38,213.22,229.73,48874103,229.446,15.23,6.63,0.1012,0.0
2022-03-16,235.0,245.97,231.72,244.96,66619553,244.657,2.7,1.102,-0.1012,0.0
2022-03-17,241.2,248.42,239.06,247.66,46677021,247.354,16.87,6.812,-0.2994,0.0
2022-03-18,247.99,265.69,246.24,264.53,72806452,264.203,2.81,1.062,-0.4853,0.0
2022-03-21,265.07,271.52,259.67,267.34,58807971,267.009,-2.1,-0.786,-0.8978,0.0
2022-03-22,267.27,272.38,260.72,265.24,54491839,264.912,-8.9,-3.355,-0.9681,0.0
2022-03-23,261.26,266.115,255.75,256.34,49757897,256.023,25.16,9.815,-0.9987,0.0
2022-03-24,261.66,283.2,259.07,281.5,87372057,281.152,-4.58,-1.627,-0.9885,0.0
2022-03-25,278.86,283.58,272.71,276.92,57776944,276.577,5.27,1.903,-0.9378,0.0
2022-03-28,277.555,282.5,272.06,282.19,42316725,281.841,4.37,1.549,-0.5713,0.0
2022-03-29,286.945,289.46,279.8,286.56,48716414,286.205,-9.66,-3.371,-0.3944,0.0
2022-03-30,283.04,284.955,275.03,276.9,45434654,276.557,-4.04,-1.459,-0.2013,0.0
2022-03-31,277.82,282.48,272.7,272.86,52070724,272.522,-5.74,-2.104,-0.0,0.0
2022-04-01,273.75,274.96,262.67,267.12,51457293,266.789,6.48,2.426,0.2013,-0.5
2022-04-04,267.28,275.58,266.13,273.6,39412016,273.261,-14.29,-5.223,0.7248,-0.5
2022-04-05,272.54,273.19,258.2,259.31,43093087,258.989,-15.24,-5.877,0.8486,-0.5
2022-04-06,249.34,253.0,240.03,244.07,70248059,243.768,-1.99,-0.815,0.9378,-0.5
2022-04-07,244.41,247.22,234.78,242.08,55045946,241.78,-10.89,-4.499,0.9885,-0.5
2022-04-08,239.17,239.23,230.62,231.19,52195580,230.904,-12.02,-5.199,0.9987,-0.5
2022-04-11,222.14,223.199,216.6,219.17,57150819,218.899,-4.13,-1.884,0.7908,-0.5
2022-04-12,225.37,227.25,212.82,215.04,65965783,214.774,6.99,3.251,0.6514,-0.5
2022-04-13,217.28,225.0,214.55,222.03,51489773,221.755,-9.45,-4.256,0.4853,-0.5
2022-04-14,225.05,227.77,211.63,212.58,56545180,212.317,5.25,2.47,0.2994,-0.5
2022-04-18,212.0,220.88,210.79,217.83,51244264,217.56,4.15,1.905,-0.4853,-0.5
2022-04-19,217.2,223.73,213.14,221.98,51113559,221.705,-7.16,-3.226,-0.6514,-0.5
2022-04-20,225.171,226.704,212.0,214.82,46697126,214.554,-12.99,-6.047,-0.7908,-0.5
2022-04-21,217.091,223.92,200.0,201.83,65269800,201.58,-6.68,-3.31,-0.8978,-0.5
2022-04-22,203.03,204.86,195.0,195.15,62160690,194.908,3.87,1.983,-0.9681,-0.5
2022-04-25,192.02,199.45,190.96,199.02,63942065,198.774,-11.14,-5.597,-0.9378,-0.5
2022-04-26,197.18,197.88,186.7,187.88,64496017,187.647,-3.73,-1.985,-0.8486,-0.5
2022-04-27,185.98,191.67,182.9,184.15,49504761,183.922,13.67,7.423,-0.7248,-0.5
2022-04-28,189.67,200.37,184.896,197.82,56164233,197.575,-12.35,-6.243,-0.5713,-0.5
2022-04-29,194.02,201.285,185.17,185.47,49516710,185.24,9.86,5.316,-0.3944,-0.5
2022-05-02,185.405,195.74,183.91,195.33,56638454,195.088,0.69,0.353,0.3944,-0.866
2022-05-03,194.0,198.25,191.33,196.02,46811668,195.777,7.32,3.734,0.5713,-0.866
2022-05-04,199.23,204.0,187.51,203.34,64630503,203.088,-14.9,-7.328,0.7248,-0.866
2022-05-05,198.67,199.25,185.0,188.44,62396169,188.207,-1.69,-0.897,0.8486,-0.866
2022-05-06,187.36,195.12,179.9,186.75,63232654,186.519,-17.25,-9.237,0.9378,-0.866
2022-05-09,180.34,182.55,168.27,169.5,63980977,169.29,6.45,3.805,0.9681,-0.866
2022-05-10,176.89,181.98,170.25,175.95,75926561,175.732,-9.65,-5.485,0.8978,-0.866
2022-05-11,173.47,177.53,165.68,166.3,66862583,166.094,-4.55,-2.736,0.7908,-0.866
2022-05-12,162.191,167.88,155.67,161.75,70834270,161.55,15.31,9.465,0.6514,-0.866
2022-05-13,167.88,179.284,165.925,177.06,66262662,176.841,-4.42,-2.496,0.4853,-0.866
2022-05-16,175.09,177.88,171.06,172.64,51669608,172.426,9.13,5.288,-0.1012,-0.866
2022-05-17,180.74,183.71,176.34,181.77,58107263,181.545,-12.39,-6.816,-0.2994,-0.866
2022-05-18,177.05,181.18,168.64,169.38,53827828,169.17,1.86,1.098,-0.4853,-0.866
2022-05-19,169.37,176.87,167.34,171.24,61924473,171.028,-4.3,-2.511,-0.6514,-0.866
2022-05-20,173.32,174.1,157.55,166.94,73482619,166.733,2.04,1.222,-0.7908,-0.866
2022-05-23,162.74,169.15,161.79,168.98,62888342,168.771,-7.44,-4.403,-0.9987,-0.866
2022-05-24,165.1,165.97,157.8,161.54,56750692,161.34,8.21,5.082,-0.9885,-0.866
2022-05-25,160.2,171.11,160.0,169.75,72083203,169.54,8.76,5.161,-0.9378,-0.866
2022-05-26,160.36,180.92,160.22,178.51,98778430,178.289,9.6,5.378,-0.8486,-0.866
2022-05-27,181.86,188.81,181.0,188.11,73098397,187.877,-1.39,-0.739,-0.7248,-0.866
2022-05-31,189.8,192.0,183.5,186.72,66052902,186.489,-3.52,-1.885,-0.0,-0.866
2022-06-01,187.24,190.532,181.22,183.2,54282214,182.973,12.72,6.943,0.2013,-1.0
2022-06-02,182.92,196.19,181.98,195.92,63741838,195.678,-8.72,-4.451,0.3944,-1.0
2022-06-03,190.815,193.323,185.216,187.2,57104636,186.968,0.66,0.353,0.5713,-1.0
2022-06-06,191.39,193.37,185.642,187.86,41542567,187.628,1.4,0.745,0.9378,-1.0
2022-06-07,184.72,190.0,181.88,189.26,37942618,189.026,-2.78,-1.469,0.9885,-1.0
2022-06-08,187.99,191.8,185.35,186.48,36209516,186.289,-6.0,-3.218,0.9987,-1.0
2022-06-09,184.81,189.33,180.41,180.48,39305412,180.295,-10.74,-5.951,0.9681,-1.0
2022-06-10,176.0,176.97,168.69,169.74,46285457,169.566,-13.27,-7.818,0.8978,-1.0
2022-06-13,160.0,163.12,156.06,156.47,59853719,156.31,1.89,1.208,0.4853,-1.0
2022-06-14,157.31,160.66,154.12,158.36,46341112,158.198,6.91,4.363,0.2994,-1.0
2022-06-15,160.95,168.68,159.26,165.27,56098052,165.101,-9.26,-5.603,0.1012,-1.0
2022-06-16,158.6,159.423,154.01,156.01,54221774,155.85,2.79,1.788,-0.1012,-1.0
2022-06-17,156.48,159.95,153.28,158.8,62401475,158.637,6.86,4.32,-0.2994,-1.0
2022-06-21,164.745,170.08,164.07,165.66,47904234,165.49,-2.06,-1.244,-0.8978,-1.0
2022-06-22,162.26,166.62,161.8,163.6,43036891,163.433,-1.35,-0.825,-0.9681,-1.0
2022-06-23,165.185,165.85,158.53,162.25,45789395,162.084,9.01,5.553,-0.9987,-1.0
2022-06-24,165.0,171.4,163.1,171.26,45889672,171.085,-2.57,-1.501,-0.9885,-1.0
2022-06-27,173.12,173.3,166.255,168.69,41958601,168.517,-8.87,-5.258,-0.7248,-1.0
2022-06-28,169.0,172.02,159.45,159.82,45790895,159.656,-4.4,-2.753,-0.5713,-1.0
2022-06-29,158.14,158.2,151.7,155.42,48064377,155.261,-3.83,-2.464,-0.3944,-1.0
2022-06-30,153.61,155.67,148.62,151.59,68246357,151.435,-6.36,-4.196,-0.2013,-1.0
2022-07-01,148.99,150.629,143.92,145.23,57516519,145.081,4.41,3.037,0.2013,-0.866
2022-07-05,141.75,149.71,140.55,149.64,64352464,149.487,1.66,1.109,0.8486,-0.866
2022-07-06,150.1,153.19,147.89,151.3,52812168,151.145,7.28,4.812,0.9378,-0.866
2022-07-07,154.555,159.45,153.89,158.58,49191305,158.418,-0.2,-0.126,0.9885,-0.866
2022-07-08,154.3,160.37,153.89,158.38,46727755,158.218,-6.86,-4.331,0.9987,-0.866
2022-07-11,155.26,155.27,150.38,151.52,42325300,151.365,-0.7,-0.462,0.7908,-0.866
2022-07-12,152.68,154.31,148.77,150.82,45276603,150.666,0.82,0.544,0.6514,-0.866
2022-07-13,145.9,153.75,144.65,151.64,51945158,151.485,2.08,1.372,0.4853,-0.866
2022-07-14,151.08,154.73,147.28,153.72,45347293,153.563,3.9,2.537,0.2994,-0.866
2022-07-15,156.59,157.82,154.45,157.62,38304688,157.459,3.39,2.151,0.1012,-0.866
2022-07-18,163.02,168.97,160.02,161.01,66720255,160.845,8.91,5.534,-0.4853,-0.866
2022-07-19,164.86,171.1,161.72,169.92,69785143,169.746,8.15,4.796,-0.6514,-0.866
2022-07-20,169.47,179.325,168.01,178.07,75120278,177.888,2.43,1.365,-0.7908,-0.866
2022-07-21,178.85,181.44,175.446,180.5,55487855,180.315,-7.31,-4.05,-0.8978,-0.866
2022-07-22,178.93,179.67,171.365,173.19,53314936,173.013,-2.95,-1.703,-0.9681,-0.866
2022-07-25,170.19,171.24,166.49,170.24,47420947,170.066,-4.91,-2.884,-0.9378,-0.866
2022-07-26,168.89,169.19,164.78,165.33,38911732,165.161,12.57,7.603,-0.8486,-0.866
2022-07-27,170.32,179.36,169.13,177.9,56695661,177.718,1.94,1.091,-0.7248,-0.866
2022-07-28,179.75,181.4,174.4,179.84,46943715,179.656,1.79,0.995,-0.5713,-0.866
2022-07-29,178.13,182.44,176.92,181.63,43422807,181.444,2.78,1.531,-0.3944,-0.866
2022-08-01,181.82,188.46,179.9,184.41,47440245,184.221,0.85,0.461,0.2013,-0.5
2022-08-02,181.22,189.375,180.92,185.26,48648068,185.07,3.67,1.981,0.3944,-0.5
2022-08-03,181.84,189.68,181.37,188.93,41615059,188.737,3.22,1.704,0.5713,-0.5
2022-08-04,188.49,192.74,187.6,192.15,40716526,191.953,-2.26,-1.176,0.7248,-0.5
2022-08-05,188.1,192.289,186.66,189.89,38602076,189.696,-11.96,-6.298,0.8486,-0.5
2022-08-08,175.02,182.39,172.42,177.93,97950589,177.748,-7.07,-3.973,0.9987,-0.5
2022-08-09,172.52,174.472,167.24,170.86,66612702,170.685,10.11,5.917,0.9681,-0.5
2022-08-10,176.98,181.18,173.17,180.97,59577429,180.785,-1.55,-0.856,0.8978,-0.5
2022-08-11,181.31,187.07,178.76,179.42,50851369,179.236,7.67,4.275,0.7908,-0.5
2022-08-12,181.6,187.18,179.53,187.09,47422409,186.899,3.23,1.726,0.6514,-0.5
2022-08-15,187.01,191.64,186.13,190.32,45664364,190.125,-1.53,-0.804,0.1012,-0.5
2022-08-16,189.195,191.42,185.01,188.79,45015752,188.597,-5.44,-2.882,-0.1012,-0.5
2022-08-17,185.23,186.88,181.45,183.35,44427705,183.162,4.38,2.389,-0.2994,-0.5
2022-08-18,183.01,188.65,181.83,187.73,41424271,187.538,-9.24,-4.922,-0.4853,-0.5
2022-08-19,184.06,185.2,177.7,178.49,43982930,178.307,-8.15,-4.566,-0.6514,-0.5
2022-08-22,174.9,175.58,169.66,170.34,40843172,170.166,1.47,0.863,-0.9681,-0.5
2022-08-23,169.885,174.65,169.7,171.81,36803228,171.634,0.41,0.239,-0.9987,-0.5
2022-08-24,170.12,174.06,168.95,172.22,52266071,172.044,6.91,4.012,-0.9885,-0.5
2022-08-25,168.44,179.47,168.33,179.13,76846650,178.947,-16.53,-9.228,-0.9378,-0.5
2022-08-26,178.57,179.24,162.37,162.6,76528099,162.434,-4.59,-2.823,-0.8486,-0.5
2022-08-29,160.2,163.38,157.67,158.01,49371295,157.848,-3.33,-2.107,-0.3944,-0.5
2022-08-30,159.6,160.39,151.82,154.68,52793786,154.522,-3.74,-2.418,-0.2013,-0.5
2022-08-31,153.84,155.4,149.585,150.94,54760604,150.786,-11.57,-7.665,-0.0,-0.5
2022-09-01,142.09,143.8,132.702,139.37,117376459,139.227,-2.9,-2.081,0.2013,-0.0
2022-09-02,141.0,141.71,135.91,136.47,74174780,136.33,-1.82,-1.334,0.3944,-0.0
2022-09-06,137.31,137.79,133.51,134.65,53326958,134.512,2.49,1.849,0.9378,-0.0
2022-09-07,135.63,138.38,133.46,137.14,51157820,137.04,2.76,2.013,0.9885,-0.0
2022-09-08,134.59,140.08,133.69,139.9,61993198,139.798,3.97,2.838,0.9987,-0.0
2022-09-09,141.57,144.74,141.26,143.87,48580875,143.765,1.18,0.82,0.9681,-0.0
2022-09-12,143.69,145.47,141.98,145.05,48193742,144.944,-13.74,-9.473,0.6514,-0.0
2022-09-13,138.02,139.22,130.99,131.31,71201320,131.214,-0.03,-0.023,0.4853,-0.0
2022-09-14,132.54,132.9,129.13,131.28,58188933,131.184,-1.99,-1.516,0.2994,-0.0
2022-09-15,130.152,132.33,127.9,129.29,52002896,129.195,2.69,2.081,0.1012,-0.0
2022-09-16,127.415,132.12,126.17,131.98,66838658,131.883,1.84,1.394,-0.1012,-0.0
2022-09-19,130.12,134.63,130.1,133.82,56711505,133.722,-2.06,-1.539,-0.6514,-0.0
2022-09-20,132.145,134.828,130.57,131.76,52303929,131.664,0.85,0.645,-0.7908,-0.0
2022-09-21,132.13,140.31,131.1,132.61,80475043,132.513,-7.0,-5.279,-0.8978,-0.0
2022-09-22,130.7,131.49,124.28,125.61,75671089,125.518,-0.45,-0.358,-0.9681,-0.0
2022-09-23,124.2,126.11,122.57,125.16,65563125,125.068,-2.88,-2.301,-0.9987,-0.0
2022-09-26,124.91,126.59,122.14,122.28,54176996,122.19,1.85,1.513,-0.8486,-0.0
2022-09-27,125.07,127.36,122.58,124.13,55126468,124.039,3.23,2.602,-0.7248,-0.0
2022-09-28,124.1,128.23,123.539,127.36,53967139,127.267,-5.16,-4.052,-0.5713,-0.0
2022-09-29,124.48,125.0,119.46,122.2,53128782,122.111,-0.81,-0.663,-0.3944,-0.0
2022-09-30,120.87,126.33,120.75,121.39,56362793,121.301,3.73,3.073,-0.2013,-0.0
2022-10-03,123.47,126.78,121.05,125.12,54322328,125.028,6.55,5.235,0.5713,0.5
2022-10-04,128.79,132.2,128.79,131.67,58011380,131.574,0.42,0.319,0.7248,0.5
2022-10-05,129.107,133.21,126.21,132.09,50358307,131.993,-0.79,-0.598,0.8486,0.5
2022-10-06,132.2,136.56,131.03,131.3,63528449,131.204,-10.54,-8.027,0.9378,0.5
2022-10-07,125.05,126.7,120.22,120.76,67062901,120.672,-4.06,-3.362,0.9885,0.5
2022-10-10,120.37,121.243,114.081,116.7,69448417,116.615,-0.84,-0.72,0.8978,0.5
2022-10-11,115.61,118.46,112.83,115.86,66442167,115.775,-0.86,-0.742,0.7908,0.5
2022-10-12,115.79,117.35,113.45,115.0,48868614,114.916,4.6,4.0,0.6514,0.5
2022-10-13,109.71,120.78,108.13,119.6,84862308,119.512,-7.33,-6.129,0.4853,0.5
2022-10-14,120.57,121.11,112.04,112.27,70807952,112.188,6.61,5.888,0.2994,0.5
2022-10-17,115.18,119.48,115.17,118.88,57611684,118.793,0.79,0.665,-0.2994,0.5
2022-10-18,123.44,124.92,116.18,119.67,65681473,119.582,0.84,0.702,-0.4853,0.5
2022-10-19,118.79,123.5,118.34,120.51,52201183,120.422,1.43,1.187,-0.6514,0.5
2022-10-20,121.13,127.69,121.05,121.94,64774076,121.851,2.72,2.231,-0.7908,0.5
2022-10-21,120.982,124.98,118.87,124.66,60648504,124.569,1.33,1.067,-0.8978,0.5
2022-10-24,125.08,127.1,120.64,125.99,51561113,125.898,6.62,5.254,-0.9885,0.5
2022-10-25,126.935,133.0,126.64,132.61,49989599,132.513,-3.65,-2.752,-0.9378,0.5
2022-10-26,128.69,133.88,127.08,128.96,52635322,128.866,2.8,2.171,-0.8486,0.5
2022-10-27,136.3,138.38,131.22,131.76,57872767,131.664,6.58,4.994,-0.7248,0.5
2022-10-28,131.04,138.5,130.61,138.34,51964746,138.239,-3.37,-2.436,-0.5713,0.5
2022-10-31,137.78,138.38,132.97,134.97,48521163,134.871,0.46,0.341,-0.0,0.5
2022-11-01,138.11,139.25,135.19,135.43,42638377,135.331,-3.24,-2.392,0.2013,0.866
2022-11-02,138.5,142.1,132.112,132.19,67064734,132.093,2.02,1.528,0.3944,0.866
2022-11-03,130.43,137.81,129.56,134.21,49890522,134.112,7.35,5.476,0.5713,0.866
2022-11-04,139.86,142.29,136.97,141.56,61102619,141.456,1.45,1.024,0.7248,0.866
2022-11-07,142.28,144.12,139.54,143.01,40887470,142.905,3.01,2.105,0.9885,0.866
2022-11-08,148.01,148.91,142.16,146.02,59415260,145.913,-8.26,-5.657,0.9987,0.866
2022-11-09,141.615,142.11,137.59,137.76,45317933,137.659,19.74,14.329,0.9681,0.866
2022-11-10,148.0,157.73,145.47,157.5,69655834,157.385,5.77,3.663,0.8978,0.866
2022-11-11,158.075,163.89,154.82,163.27,65370596,163.15,-0.32,-0.196,0.7908,0.866
2022-11-14,162.18,165.4,159.22,162.95,52460338,162.831,3.71,2.277,0.2994,0.866
2022-11-15,167.215,169.98,163.82,166.66,54319795,166.538,-7.56,-4.536,0.1012,0.866
2022-11-16,161.615,163.62,158.73,159.1,59428119,158.984,-2.33,-1.464,-0.1012,0.866
2022-11-17,157.15,162.66,155.35,156.77,71043074,156.655,-2.68,-1.71,-0.2994,0.866
2022-11-18,159.66,160.02,151.2,154.09,49019122,153.977,-0.92,-0.597,-0.4853,0.866
2022-11-21,151.47,154.77,150.8,153.17,40392649,153.058,7.21,4.707,-0.8978,0.866
2022-11-22,153.28,160.576,151.216,160.38,47111411,160.263,4.81,2.999,-0.9681,0.866
2022-11-23,160.98,165.27,160.48,165.19,42630135,165.069,-2.49,-1.507,-0.9987,0.866
2022-11-25,163.18,164.87,161.72,162.7,16778357,162.581,-4.43,-2.723,-0.9378,0.866
2022-11-28,160.26,163.57,157.25,158.27,30308747,158.154,-1.88,-1.188,-0.5713,0.866
2022-11-29,158.27,159.32,155.2,156.39,29690119,156.276,12.84,8.21,-0.3944,0.866
2022-11-30,156.97,169.3,155.97,169.23,55634665,169.146,2.12,1.253,-0.2013,0.866
2022-12-01,169.99,172.65,166.35,171.35,46944711,171.265,-2.59,-1.512,0.2013,1.0
2022-12-02,166.59,169.326,164.45,168.76,37084695,168.676,-2.66,-1.576,0.3944,1.0
2022-12-05,166.79,169.95,164.72,166.1,35009627,166.018,-6.23,-3.751,0.8486,1.0
2022-12-06,165.3,165.73,158.19,159.87,35188433,159.791,1.33,0.832,0.9378,1.0
2022-12-07,157.72,161.86,156.67,161.2,37161874,161.12,10.49,6.507,0.9885,1.0
2022-12-08,162.73,171.79,159.59,171.69,51308852,171.605,-1.68,-0.979,0.9987,1.0
2022-12-09,171.6,175.83,169.75,170.01,46185201,169.926,5.34,3.141,0.9681,1.0
2022-12-12,170.37,175.38,167.97,175.35,45480074,175.263,5.37,3.062,0.6514,1.0
2022-12-13,185.31,187.9,177.11,180.72,65551921,180.63,-3.98,-2.202,0.4853,1.0
2022-12-14,179.87,182.52,174.2,176.74,49480011,176.652,-7.22,-4.085,0.2994,1.0
2022-12-15,171.46,173.2,167.0,169.52,47776362,169.436,-3.81,-2.248,0.1012,1.0
2022-12-16,168.642,170.41,164.1,165.71,47766622,165.628,-3.17,-1.913,-0.1012,1.0
2022-12-19,165.72,166.09,161.45,162.54,35351201,162.459,-1.69,-1.04,-0.6514,1.0
2022-12-20,160.64,163.1,158.52,160.85,40222789,160.77,4.16,2.586,-0.7908,1.0
2022-12-21,161.14,166.27,161.02,165.01,32440257,164.928,-11.62,-7.042,-0.8978,1.0
2022-12-22,160.935,161.38,148.82,153.39,56442326,153.314,-1.33,-0.867,-0.9681,1.0
2022-12-23,151.96,153.39,148.83,152.06,34846359,151.985,-10.85,-7.135,-0.9987,1.0
2022-12-27,150.74,151.0,140.56,141.21,46243679,141.14,-0.85,-0.602,-0.7248,1.0
2022-12-28,139.27,142.62,138.84,140.36,35024862,140.29,5.67,4.04,-0.5713,1.0
2022-12-29,144.02,146.83,142.27,146.03,35419681,145.958,0.11,0.075,-0.3944,1.0
2022-12-30,143.34,146.29,142.33,146.14,30975960,146.068,-2.99,-2.046,-0.2013,1.0
2023-01-03,148.51,149.96,140.96,143.15,40079838,143.079,4.34,3.032,0.5713,0.866
2023-01-04,145.67,148.53,142.41,147.49,43039102,147.417,-4.84,-3.282,0.7248,0.866
2023-01-05,144.91,145.64,141.48,142.65,38847471,142.579,5.94,4.164,0.8486,0.866
2023-01-06,144.74,150.1,140.34,148.59,40440639,148.516,7.69,5.175,0.9378,0.866
2023-01-09,152.84,160.56,151.41,156.28,50335951,156.203,2.81,1.798,0.9681,0.866
2023-01-10,155.07,159.62,154.72,159.09,38325585,159.011,0.92,0.578,0.8978,0.866
2023-01-11,158.395,160.28,155.63,160.01,35246884,159.931,5.1,3.187,0.7908,0.866
2023-01-12,161.0,166.37,154.92,165.11,55016534,165.028,3.88,2.35,0.6514,0.866
2023-01-13,162.78,169.22,161.65,168.99,44654982,168.906,8.03,4.752,0.4853,0.866
2023-01-17,168.99,177.28,168.99,177.02,50943730,176.932,-3.25,-1.836,-0.2994,0.866
2023-01-18,176.67,178.73,172.82,173.77,43811513,173.684,-6.12,-3.522,-0.4853,0.866
2023-01-19,170.36,171.97,167.31,167.65,45141995,167.567,10.74,6.406,-0.6514,0.866
2023-01-20,170.11,178.56,168.25,178.39,56153456,178.302,13.54,7.59,-0.7908,0.866
2023-01-23,180.64,192.45,178.175,191.93,65179850,191.835,0.72,0.375,-0.9987,0.866
2023-01-24,188.27,194.95,188.2,192.65,48737357,192.554,0.58,0.301,-0.9885,0.866
2023-01-25,189.125,193.7,185.8,193.23,44759294,193.134,4.79,2.479,-0.9378,0.866
2023-01-26,197.01,201.66,192.78,198.02,48511759,197.922,5.63,2.843,-0.8486,0.866
2023-01-27,194.62,206.28,194.05,203.65,54097483,203.549,-12.03,-5.907,-0.7248,0.866
2023-01-30,199.5,201.4,191.5,191.62,48665741,191.525,3.75,1.957,-0.2013,0.866
2023-01-31,191.695,196.87,189.5,195.37,48846567,195.273,14.06,7.197,-0.0,0.866
2023-02-01,196.91,211.92,196.11,209.43,65525629,209.326,7.66,3.658,0.2013,0.5
2023-02-02,210.0,219.49,207.0,217.09,55892571,216.982,-6.09,-2.805,0.3944,0.5
2023-02-03,210.0,217.45,207.89,211.0,42835975,210.895,-0.11,-0.052,0.5713,0.5
2023-02-06,208.06,215.7,207.86,210.89,45125734,210.785,10.84,5.14,0.9378,0.5
2023-02-07,213.82,222.59,211.5,221.73,66101117,221.62,0.32,0.144,0.9885,0.5
2023-02-08,223.87,228.78,220.08,222.05,55673577,221.94,1.32,0.594,0.9987,0.5
2023-02-09,226.06,230.2,221.2,223.37,52093224,223.259,-10.72,-4.799,0.9681,0.5
2023-02-10,216.9,220.776,208.11,212.65,54855396,212.545,5.23,2.459,0.8978,0.5
2023-02-13,215.38,220.48,209.62,217.88,47337271,217.772,11.83,5.43,0.4853,0.5
2023-02-14,215.78,230.488,213.66,229.71,67151700,229.596,-2.07,-0.901,0.2994,0.5
2023-02-15,225.49,228.55,221.06,227.64,42000952,227.527,-7.62,-3.347,0.1012,0.5
2023-02-16,221.33,225.5,219.268,220.02,40874692,219.911,-6.14,-2.791,-0.1012,0.5
2023-02-17,216.31,217.4,209.75,213.88,46353267,213.774,-7.33,-3.427,-0.2994,0.5
2023-02-21,210.0,214.938,206.18,206.55,40812856,206.448,0.99,0.479,-0.8978,0.5
2023-02-22,207.07,211.04,204.21,207.54,43395060,207.437,29.1,14.021,-0.9681,0.5
2023-02-23,234.4,238.88,230.25,236.64,111493792,236.523,-3.78,-1.597,-0.9987,0.5
2023-02-24,232.25,234.74,229.47,232.86,58838534,232.745,2.15,0.923,-0.9885,0.5
2023-02-27,236.7,238.799,234.54,235.01,43830678,234.893,-2.85,-1.213,-0.7248,0.5
2023-02-28,233.72,238.25,232.06,232.16,44381453,232.045,-5.18,-2.231,-0.5713,0.5
2023-03-01,231.92,232.556,225.08,226.98,45513526,226.867,6.16,2.714,0.2013,0.0
2023-03-02,224.88,233.804,224.32,233.14,38836354,233.024,5.76,2.471,0.3944,0.0
2023-03-03,233.2,239.0,231.3,238.9,40922908,238.782,-3.36,-1.406,0.5713,0.0
2023-03-06,238.91,242.48,234.87,235.54,43529646,235.423,-2.66,-1.129,0.9378,0.0
2023-03-07,236.0,241.25,232.41,232.88,51325406,232.805,8.93,3.835,0.9885,0.0
2023-03-08,234.87,242.0,234.235,241.81,51005732,241.732,-7.45,-3.081,0.9987,0.0
2023-03-09,241.75,244.54,233.828,234.36,49941238,234.284,-4.71,-2.01,0.9681,0.0
2023-03-10,234.09,236.27,227.26,229.65,47375169,229.576,0.01,0.004,0.8978,0.0
2023-03-13,227.52,232.98,222.97,229.66,42113728,229.586,10.97,4.777,0.4853,0.0
2023-03-14,234.96,242.19,234.6,240.63,47154065,240.552,1.65,0.686,0.2994,0.0
2023-03-15,237.61,242.86,233.6,242.28,51769194,242.201,13.13,5.419,0.1012,0.0
2023-03-16,240.27,255.88,238.94,255.41,57930523,255.327,1.84,0.72,-0.1012,0.0
2023-03-17,259.82,263.99,256.68,257.25,84611797,257.167,1.75,0.68,-0.2994,0.0
2023-03-20,256.15,260.24,251.298,259.0,43153600,258.916,2.99,1.154,-0.7908,0.0
2023-03-21,261.8,263.92,253.81,261.99,54517471,261.905,2.69,1.027,-0.8978,0.0
2023-03-22,264.25,275.89,262.37,264.68,79257117,264.594,7.23,2.732,-0.9681,0.0
2023-03-23,271.155,274.99,266.9,271.91,56260352,271.822,-4.12,-1.515,-0.9987,0.0
2023-03-24,270.31,271.67,263.55,267.79,45160367,267.703,-2.48,-0.926,-0.9885,0.0
2023-03-27,268.37,270.0,263.65,265.31,36017737,265.224,-1.21,-0.456,-0.7248,0.0
2023-03-28,264.47,265.13,258.5,264.1,35478562,264.014,5.74,2.173,-0.5713,0.0
2023-03-29,268.25,270.78,265.97,269.84,39121070,269.753,3.99,1.479,-0.3944,0.0
2023-03-30,272.29,274.99,271.02,273.83,35635798,273.741,3.94,1.439,-0.2013,0.0
2023-03-31,271.4,278.343,271.05,277.77,43197767,277.68,1.88,0.677,-0.0,0.0
2023-04-03,275.09,280.0,273.36,279.65,39531723,279.559,-5.12,-1.831,0.5713,-0.5
2023-04-04,279.66,280.0,273.07,274.53,36642020,274.441,-5.72,-2.084,0.7248,-0.5
2023-04-05,268.29,269.98,263.95,268.81,50325737,268.723,1.56,0.58,0.8486,-0.5
